worker_id,monthly_income,monthly_income_2,income_volatility,platform_count,days_to_recover,surplus_ratio,stability_score,working_days,jobs_completed,avg_daily_income,income_growth_rate,expense_ratio,savings_amount,late_payment_count,work_consistency_score
289,61000,11204,0.61,3,23,0.29,73.69,11,173,863,0.2,0.86,14027,6,73.73
290,44949,28232,0.39,4,23,0.75,31.71,22,106,2394,0.14,0.62,4485,7,48.23
291,10405,35825,0.5,4,23,0.77,56.96,15,127,1649,0.28,0.9,2671,8,4.12
292,58145,27087,0.62,2,16,0.11,80.7,25,43,1412,0.3,0.42,7904,5,15.21
293,43380,78561,0.49,2,23,0.56,11.19,20,132,933,-0.08,0.43,6328,9,47.51
294,51278,75684,0.29,2,12,0.18,76.96,28,74,1685,0.06,0.4,10737,5,20.11
295,44245,10948,0.68,3,22,0.63,29.9,22,171,1142,0.12,0.55,8208,7,79.16
296,40695,10057,0.32,1,17,0.63,98.38,18,104,2158,0.25,0.49,2232,8,33.1
297,26166,66756,0.49,3,9,0.78,80.06,26,82,1504,0.21,0.39,14915,0,2.45
298,66927,67346,0.36,4,23,0.46,84.73,22,84,1411,0.15,0.68,19456,3,61.23
299,79577,72478,0.25,4,4,0.66,77.3,21,106,2906,0.01,0.62,6657,7,90.45
300,41687,67408,0.44,3,15,0.4,45.62,10,80,1920,0.15,0.79,5396,7,30.67
301,25714,31515,0.53,2,16,0.42,70.23,18,108,2823,0.07,0.47,2223,5,13.11
302,51334,12608,0.63,1,5,0.61,28.8,18,153,577,0.2,0.83,7889,5,55.58
303,28551,39236,0.44,1,23,0.78,83.89,23,175,463,0.1,0.71,3882,7,33.82
304,44415,48496,0.52,4,11,0.78,10.18,21,27,1394,-0.01,0.79,12491,1,18.29
305,30148,60009,0.23,3,15,0.75,61.84,17,83,2417,-0.02,0.87,12842,3,1.38
306,26833,73525,0.89,4,16,0.71,64.21,22,54,1509,0.02,0.56,5707,9,14.24
307,72184,66930,0.2,3,27,0.74,17.86,21,134,353,0.17,0.67,11099,8,36.1
308,28405,42160,0.24,4,16,0.49,63.92,16,105,2504,0.17,0.85,10766,8,71.62
309,59438,54998,0.51,2,14,0.62,74.85,24,65,2794,0.24,0.75,7571,5,98.57
310,10920,14606,0.68,1,22,0.36,48.92,10,169,1666,0.02,0.81,18921,3,58.01
311,51846,50804,0.54,3,22,0.46,25.43,10,70,1718,0.11,0.6,3426,8,49.92
312,16363,28435,0.45,1,29,0.71,38.97,29,78,301,-0.03,0.71,4646,5,39.7
313,41323,67976,0.75,2,16,0.78,14.79,26,186,2936,0.27,0.66,6130,8,12.15
314,49283,53813,0.55,2,24,0.55,27.21,19,190,1984,0.16,0.73,7465,8,32.52
315,42815,69201,0.46,3,26,0.21,30.91,12,103,799,0.03,0.41,6235,0,64.04
316,42077,16017,0.3,2,16,0.46,47.12,12,70,2520,0.17,0.85,1305,7,35.25
317,73087,54255,0.56,3,12,0.24,53.03,17,36,1134,0.02,0.58,14428,8,93.33
318,13971,50783,0.17,3,8,0.28,25.17,27,30,2909,0.03,0.43,2477,9,90.43
319,45113,12836,0.88,3,21,0.54,70.28,15,23,2215,0.19,0.4,19036,9,90.72
320,11953,72606,0.37,2,29,0.51,28.46,11,101,1542,0.07,0.58,13206,2,8.89
321,41662,27822,0.38,1,11,0.8,23.64,10,32,2902,0.16,0.68,7927,4,32.28
322,44927,33459,0.24,2,10,0.51,0.73,16,155,2548,-0.02,0.38,3752,7,52.42
323,13467,43412,0.58,2,27,0.48,83.9,28,86,1252,0.1,0.46,10854,5,56.3
324,41268,65404,0.4,2,7,0.5,16.92,28,183,472,0.26,0.79,18265,1,85.19
325,55490,60539,0.29,4,12,0.33,21.78,10,199,1035,0.23,0.36,1456,5,0.66
326,13678,24233,0.83,1,24,0.25,60.69,18,168,1876,0,0.53,19683,5,53.38
327,11222,25084,0.42,2,3,0.49,90.29,24,40,1085,0.04,0.57,2276,7,18.11
328,66961,62014,0.62,3,7,0.42,42.56,11,199,1071,0,0.62,13771,3,18.21
329,37163,27286,0.73,1,12,0.51,72.11,17,54,2924,-0.01,0.48,10381,6,74.21
330,79995,40014,0.87,1,15,0.76,64.51,25,34,2294,0.29,0.47,3857,3,62.89
331,68401,64994,0.35,3,22,0.62,26.82,10,24,1031,0.29,0.49,8231,3,98.46
332,42299,54995,0.77,3,8,0.78,27.77,20,76,1245,0.26,0.7,16620,5,52.82
333,53988,23859,0.18,1,12,0.49,62.04,19,61,510,0.09,0.74,11010,1,41.13
334,46641,68862,0.61,1,17,0.59,80.89,17,195,2649,0.27,0.45,16595,8,15.54
335,20624,64327,0.73,3,1,0.14,69.52,24,23,2166,0.04,0.59,6448,8,52
336,27461,39344,0.37,2,10,0.14,1.65,21,78,788,0.2,0.32,16144,4,63.39
337,17002,68206,0.81,2,10,0.25,90.14,22,91,1323,0.22,0.85,1883,6,38.47
338,71322,64220,0.11,4,29,0.4,79.65,28,64,726,-0.01,0.76,16172,7,76.6
339,25106,63095,0.32,1,19,0.64,12.61,29,77,1405,0.18,0.62,8282,3,38.59
340,65341,24563,0.14,2,22,0.62,16.81,21,44,1562,-0.01,0.32,11713,9,92.4
341,39135,52450,0.56,2,7,0.6,83.13,10,167,2616,-0.03,0.47,7784,2,32.39
342,24133,49415,0.2,4,25,0.58,72.23,16,57,2379,-0.01,0.51,18301,3,53.03
343,71623,18857,0.34,1,29,0.46,3.65,23,178,856,0.2,0.55,5955,1,84.73
344,42407,33681,0.17,1,8,0.79,31.8,25,187,705,0.2,0.62,16869,6,98.59
345,25662,25536,0.43,1,24,0.56,8.58,12,172,1948,0.11,0.33,6640,0,34.9
346,44111,40255,0.32,1,5,0.6,67.66,25,37,440,0.05,0.56,17888,7,66.01
347,65751,79547,0.18,1,12,0.44,36.4,12,99,2630,0.24,0.46,1813,1,55.66
348,62652,20398,0.5,2,24,0.36,94.08,10,37,929,0.22,0.32,12720,7,22.6
349,63036,12397,0.2,1,1,0.48,61.63,26,128,2019,0.24,0.42,1083,5,27.34
350,66575,57740,0.7,2,20,0.53,4.38,20,131,2925,0.05,0.85,19357,4,42.8
351,20788,73247,0.15,4,22,0.12,21.07,18,157,2727,0.15,0.89,15564,9,65.44
352,56552,34437,0.51,2,15,0.55,98.13,17,193,2612,0.08,0.64,13269,0,17.86
353,68721,28809,0.21,3,13,0.78,0.71,12,160,2778,0.07,0.49,8721,1,6.98
354,53262,43752,0.26,2,18,0.68,61.27,26,120,1756,0.03,0.34,12063,5,53.1
355,75384,60703,0.35,2,25,0.25,47.91,14,123,966,0.11,0.66,9930,3,54.94
356,19430,10591,0.16,4,6,0.64,70.88,26,175,1253,-0.04,0.32,3024,1,40.98
357,17193,20181,0.36,1,18,0.66,46.79,19,161,1467,0.04,0.85,17513,5,54.03
358,68197,24247,0.88,2,13,0.42,72.6,27,173,2763,-0.01,0.89,1694,7,91.54
359,43341,74483,0.29,2,3,0.72,76.5,26,75,1943,0.23,0.81,5291,9,9.61
360,55322,10111,0.28,1,7,0.49,13.69,23,28,2826,0.04,0.43,10254,7,86.69
361,20075,32761,0.53,4,2,0.36,24.42,14,69,1867,0.05,0.47,7727,6,53.83
362,44444,48969,0.65,4,9,0.43,28.2,10,172,2327,-0.09,0.68,17210,2,3.62
363,10058,27722,0.54,3,8,0.37,71.21,14,160,1173,0.16,0.41,15283,1,9.01
364,70184,66666,0.71,1,26,0.69,75.23,17,75,855,0.08,0.56,16037,8,36.81
365,36190,11713,0.76,2,2,0.53,49.25,10,81,886,0.16,0.38,2181,0,40.21
366,11470,40200,0.44,1,29,0.2,96.13,16,106,2800,0.27,0.42,7221,1,66.33
367,69754,62713,0.14,4,27,0.16,94.47,21,199,2736,0.13,0.63,12514,1,26.31
368,70519,39349,0.44,1,11,0.57,28.8,17,32,2252,0.26,0.85,3230,4,59.62
369,64690,42246,0.86,1,21,0.57,40.14,14,165,539,0.07,0.4,14197,4,39.9
370,38288,45242,0.61,3,25,0.37,48.58,28,122,1676,0.04,0.59,1475,1,8.26
371,23641,67726,0.16,1,19,0.36,68.79,15,72,2335,0.2,0.82,9575,3,36.73
372,47744,41541,0.25,3,21,0.19,17.61,15,118,2957,0.28,0.62,14624,4,8
373,13388,39687,0.47,2,21,0.71,35.3,13,168,608,0.3,0.43,13054,9,60.89
374,11317,19031,0.38,2,25,0.21,2.39,19,66,2491,0.06,0.78,19537,1,11.21
375,76487,33262,0.63,1,21,0.5,74.37,18,151,1135,0,0.65,13996,4,80.16
376,74757,64657,0.22,4,24,0.64,65.49,24,71,2932,0.08,0.37,3031,6,51.37
377,62140,60236,0.31,1,23,0.51,65.7,19,30,2105,0.04,0.79,19646,3,4.51
378,63937,76757,0.32,3,19,0.79,23.03,10,143,1893,0.1,0.39,12564,2,2.38
379,37397,44219,0.52,4,28,0.74,3.46,12,140,679,0.18,0.77,14838,6,41.41
380,13411,77038,0.78,2,25,0.79,49.86,13,26,1537,0.18,0.78,2329,3,53.17
381,13827,46438,0.53,4,19,0.26,13.1,14,138,2083,0.24,0.7,3201,8,39.06
382,63599,45401,0.16,2,7,0.26,93.42,22,55,981,-0.03,0.47,18859,6,37.36
383,70840,61065,0.85,2,6,0.16,11.62,24,72,1450,0.04,0.36,13926,1,75.54
384,19412,14970,0.43,2,26,0.77,79.4,10,165,2710,0.18,0.41,7721,9,24.83
385,77640,62909,0.77,1,13,0.72,11.4,22,29,2762,0.06,0.7,14547,9,80.39
386,11454,21707,0.68,1,12,0.48,90.46,11,135,1028,-0.02,0.43,15366,5,40.77
387,29787,37767,0.65,4,28,0.71,24.61,21,169,595,-0.05,0.54,2967,2,20.43
388,72788,54342,0.69,2,1,0.8,36.08,28,168,2705,0.22,0.59,4036,7,71.12
389,67655,46777,0.23,1,6,0.37,12.26,12,98,2263,0.01,0.81,4885,5,22.95
390,53121,67585,0.72,1,21,0.24,23.87,18,128,2760,0,0.44,11158,2,49.58
391,54084,79493,0.36,3,14,0.36,65.28,20,90,1355,0.06,0.4,3544,1,75.52
392,14793,58512,0.82,4,2,0.5,21.79,23,105,2910,0.24,0.86,7433,5,3.64
393,40479,14149,0.11,1,28,0.77,2.76,22,182,1471,0.27,0.84,13411,4,66.21
394,75915,79679,0.23,3,2,0.17,94.42,22,50,1608,0.12,0.79,8578,3,65.74
395,68225,63941,0.85,4,14,0.61,77.15,25,150,1965,0.17,0.57,5127,9,52.04
396,55600,79931,0.33,3,2,0.49,84.91,16,155,748,0.19,0.59,17195,3,82.76
397,26545,39860,0.86,2,10,0.16,79.96,15,186,1038,0.2,0.42,13384,1,86.58
398,43382,36121,0.49,2,12,0.49,49.21,10,88,2268,-0.04,0.51,4884,6,26.8
399,30287,56472,0.54,4,25,0.74,48.58,22,63,1869,0.19,0.53,4700,8,85.18
400,38263,49533,0.82,1,9,0.3,57.4,29,48,2392,0.07,0.83,7218,7,35.15
401,46164,26693,0.26,4,16,0.32,73.04,15,141,1007,0.27,0.83,12192,0,11.65
402,33075,25610,0.44,4,12,0.16,4.43,22,25,984,0.04,0.7,4637,7,82.14
403,33006,79861,0.81,3,1,0.12,91.92,19,43,2978,0,0.76,7446,1,83.46
404,50435,61098,0.5,2,12,0.23,98.97,25,31,1606,0.27,0.7,16128,6,54.76
405,49351,36539,0.14,1,29,0.15,8.4,11,133,1401,0.21,0.76,11613,2,86.88
406,61900,13490,0.66,1,18,0.49,9.26,23,181,2373,-0.04,0.51,3415,5,79.74
407,28091,11538,0.84,4,26,0.49,5.36,14,101,2185,0.03,0.86,18545,2,76.71
408,63024,27832,0.58,3,26,0.27,19.18,22,115,1454,0.08,0.61,2176,1,58.92
409,54084,45783,0.23,2,23,0.38,80.02,26,96,2930,0.12,0.75,14459,8,38.03
410,38585,68721,0.3,4,15,0.62,19.5,15,74,729,0.11,0.82,13158,3,97.89
411,61657,63786,0.63,3,27,0.44,63.21,23,114,920,0.05,0.71,19764,7,43.11
412,48793,26012,0.33,1,18,0.58,71.97,11,143,377,0.12,0.8,3041,7,31.65
413,34786,76363,0.66,2,9,0.75,84.17,26,57,2351,0.1,0.59,5786,1,16.34
414,58081,21458,0.45,3,15,0.71,31.1,22,167,784,0.28,0.47,4350,9,28.27
415,23209,58261,0.38,3,24,0.49,99.75,10,123,2190,0.07,0.44,4068,3,85.36
416,68025,59739,0.45,4,11,0.39,9.24,24,55,2978,-0.05,0.6,3411,9,99.55
417,74316,25631,0.1,1,18,0.13,13.15,11,190,2615,-0.01,0.53,9464,4,6.82
418,56563,34914,0.86,2,10,0.78,17.83,21,22,1015,0.2,0.73,2391,1,37.11
419,36593,67626,0.16,3,2,0.17,6.34,24,118,2557,0.06,0.48,4961,0,31.19
420,19970,67165,0.89,4,13,0.45,84.21,18,174,1314,-0.04,0.83,1193,7,30.49
421,17807,33479,0.45,1,2,0.23,53.78,19,104,898,0.27,0.34,8975,7,8.32
422,64776,37892,0.38,2,7,0.64,21.95,23,78,708,0.02,0.43,7560,0,8.21
423,76135,57865,0.32,1,4,0.17,38.53,18,58,2371,0.16,0.54,19453,9,71.07
424,24202,23369,0.62,1,7,0.69,74.03,23,161,1260,0.05,0.54,15597,6,11.05
425,60934,41161,0.7,2,10,0.34,81.26,18,87,2766,0.06,0.5,11843,2,83.61
426,31913,10894,0.36,4,6,0.6,96.09,22,69,2683,0.03,0.83,7965,8,63.41
427,22370,37874,0.16,1,27,0.79,47.32,15,118,1723,0.02,0.75,9186,7,32.97
428,54193,55392,0.48,1,13,0.39,20.42,20,58,1675,0.2,0.8,4354,4,7.48
429,30147,25321,0.61,1,14,0.15,33.75,24,91,1572,0.23,0.76,10772,1,69.4
430,58182,26019,0.74,2,19,0.14,92.66,15,49,1573,-0.02,0.71,5389,9,76.52
431,17266,12087,0.14,2,29,0.75,97,27,83,511,0.18,0.59,6752,0,1.98
432,48232,34785,0.17,3,25,0.44,40.33,20,175,2987,-0.07,0.63,15277,1,91.91
433,47356,28898,0.11,3,22,0.32,90.69,14,111,353,0.19,0.76,17711,2,25.27
434,12911,71294,0.8,4,3,0.56,20.3,23,127,1642,0.15,0.46,14456,0,29.54
435,32111,19782,0.34,1,18,0.28,66.15,25,64,1295,0.29,0.38,9844,5,59.33
436,70602,55731,0.39,2,3,0.39,38.87,17,177,403,0.06,0.65,19639,4,28.5
437,32512,65750,0.52,4,13,0.63,2.86,13,92,2719,0.23,0.46,18266,3,82.64
438,72298,27179,0.76,3,16,0.23,36.37,27,80,2086,0.14,0.76,17771,7,39.21
439,16867,48031,0.5,3,28,0.58,28.82,13,197,1592,-0.01,0.71,6892,7,9.19
440,35852,42784,0.88,3,24,0.79,86.18,15,169,865,-0.1,0.8,13859,5,76.37
441,57058,39889,0.64,1,23,0.18,98.76,27,112,2236,0.02,0.62,12489,9,97.76
442,70018,47662,0.18,4,14,0.31,23.33,29,115,549,-0.09,0.85,19660,6,42.44
443,78500,37628,0.73,4,27,0.43,21.88,27,158,2170,0.24,0.32,4822,4,33.33
444,55809,57676,0.74,2,5,0.64,64.07,14,67,602,-0.02,0.49,11116,6,42.69
445,37463,58843,0.1,4,20,0.21,9.98,21,57,2064,-0.05,0.67,4378,8,67.84
446,11666,19767,0.38,1,17,0.53,90.65,27,123,618,0.25,0.59,19624,9,56.92
447,75215,53418,0.64,2,10,0.69,24.07,27,159,778,-0.09,0.36,2098,0,73.02
448,43986,27615,0.59,3,20,0.12,55.83,21,46,1325,-0.02,0.37,1494,0,14.12
449,73090,43114,0.13,4,16,0.63,76.6,23,77,2181,0.15,0.69,7608,0,96.85
450,42264,34549,0.85,1,18,0.51,79.97,13,65,2451,0.03,0.67,12861,2,56.85
451,71423,29722,0.87,1,25,0.19,96.29,18,176,1432,-0.1,0.42,7828,2,18.29
452,16967,30832,0.17,3,8,0.47,46.62,24,142,839,0.29,0.81,13392,3,4.76
453,27162,21135,0.39,2,25,0.47,12.1,19,160,309,0.21,0.47,1997,9,82.69
454,35569,74885,0.2,2,9,0.38,46.78,21,184,661,0.28,0.81,19524,6,50.05
455,54069,22215,0.35,1,14,0.2,40.36,21,188,2041,-0.05,0.7,4814,3,49.56
456,61211,36494,0.66,2,11,0.56,75.45,11,94,1644,0.2,0.83,13754,3,3.37
457,42205,54354,0.47,3,18,0.4,87.63,25,114,1354,-0.06,0.66,1253,2,61.75
458,40264,75673,0.53,2,9,0.61,13.68,24,76,2488,-0.02,0.62,14998,3,14.91
459,33708,19957,0.21,2,24,0.39,92.59,21,116,2288,0.08,0.84,6688,9,40.91
460,77121,12217,0.86,4,16,0.18,16.45,19,111,2873,0.3,0.33,11680,7,18.87
461,14865,21173,0.88,3,22,0.3,6.86,25,46,494,0.16,0.72,13763,9,48.92
462,68199,46339,0.44,3,1,0.69,52.53,18,50,2636,0.19,0.41,13778,3,59.13
463,79602,46669,0.41,4,15,0.61,91.19,20,32,2332,0.3,0.54,16222,4,18.13
464,18801,35106,0.9,1,11,0.27,42.71,26,127,975,0.12,0.41,13649,9,24.72
465,24078,47945,0.36,4,17,0.41,49.95,19,25,912,0.12,0.61,3644,8,93.99
466,69179,47604,0.7,3,29,0.57,44.86,16,131,1107,-0.04,0.81,6756,8,23.38
467,14701,28237,0.18,4,28,0.14,74.43,13,179,2130,0.21,0.66,4034,0,27.25
468,52219,54448,0.52,2,9,0.16,89.05,23,97,1280,0.15,0.76,18910,8,43.66
469,15414,10441,0.88,3,24,0.36,47.64,24,42,1402,-0.02,0.63,14195,2,22.73
470,66801,20700,0.33,4,10,0.4,47.48,15,159,2192,-0.07,0.42,6688,5,89.41
471,70901,26055,0.33,2,29,0.62,13.13,24,169,1321,0.07,0.75,1525,6,84.97
472,17751,35643,0.52,4,28,0.67,95.51,16,50,2620,0.24,0.69,11547,8,46.99
473,36117,44712,0.5,4,21,0.74,30.04,22,179,770,-0.04,0.64,9630,9,87.75
474,36340,18617,0.66,4,28,0.79,8.41,17,38,2462,0.15,0.47,19799,1,96.77
475,54901,28857,0.3,3,3,0.44,57.39,23,63,682,0.11,0.71,3505,0,24.76
476,39291,59582,0.17,3,11,0.41,40.18,23,104,678,0.17,0.63,18693,5,39.93
477,70775,31914,0.37,4,20,0.2,75,18,55,773,-0.09,0.83,15700,6,69.44
478,79561,46583,0.73,4,28,0.71,22.37,11,122,1312,0.24,0.6,5163,4,68.31
479,30692,10227,0.65,3,17,0.57,16.5,17,26,1434,0.26,0.33,3003,9,49.78
480,76088,58102,0.8,2,23,0.55,0.44,15,105,2293,-0.06,0.32,8919,7,61.03
481,75484,16500,0.59,2,17,0.43,23.89,18,50,2229,-0.06,0.47,19999,6,42.52
482,13131,24791,0.57,3,27,0.78,12.45,17,23,536,0.22,0.8,2944,3,44.32
483,79055,61990,0.3,4,1,0.16,21.56,16,131,1865,0.3,0.59,16268,0,58.95
484,12346,25628,0.14,2,20,0.5,28.71,18,123,758,0.29,0.75,12952,4,23.37
485,12470,15486,0.82,1,13,0.68,9.71,23,141,1463,0.21,0.54,19567,6,59.12
486,41719,74546,0.36,3,13,0.49,2.45,20,156,2702,0.08,0.5,18949,1,63.85
487,73758,28125,0.44,2,23,0.45,56.06,10,76,1512,0.03,0.4,4543,5,29.41
488,72948,38206,0.8,3,11,0.78,53.2,15,129,782,-0.07,0.59,2089,2,98.62
489,13904,74329,0.7,2,9,0.62,21.21,28,41,477,0.1,0.62,3227,2,87.91
490,51453,28232,0.26,3,12,0.37,82.13,20,31,1167,-0.04,0.37,15253,3,36.86
491,62565,70367,0.11,2,11,0.13,42.69,11,121,615,0.04,0.61,5326,6,98.28
492,15528,50209,0.4,3,28,0.55,33.01,17,114,956,0.23,0.81,8856,9,84.64
493,26315,22045,0.38,2,27,0.31,37.45,23,96,663,0.26,0.61,8323,8,43.39
494,64398,54643,0.19,2,1,0.74,22.09,22,199,2451,-0.02,0.71,15522,0,50.05
495,68254,66111,0.77,4,22,0.4,31.09,20,76,2963,0.24,0.46,12279,5,10.46
496,25050,72125,0.29,2,7,0.29,18.42,20,183,1445,0.26,0.81,3186,9,17.86
497,68172,75422,0.73,1,20,0.53,85.25,26,60,2839,0.22,0.44,5786,6,47.28
498,55500,32918,0.25,2,26,0.1,39.81,18,150,336,0.19,0.6,13990,5,30.02
499,10673,51073,0.13,1,25,0.11,61.78,29,172,2076,0.27,0.87,6594,4,5.74
500,35665,63225,0.68,2,29,0.77,71.32,17,153,1193,0.12,0.78,19098,2,42.53
501,57832,53768,0.15,4,22,0.59,50.51,22,83,2914,0.23,0.87,16895,3,18.88
502,79341,45997,0.83,3,16,0.75,7.8,26,103,2815,0.18,0.89,3489,2,34.7
503,24720,25167,0.15,1,14,0.6,96.53,25,122,1624,-0.05,0.66,19586,5,16.69
504,10668,32497,0.78,3,22,0.64,3.94,21,47,2380,0.06,0.5,1707,5,42.15
505,71465,49360,0.3,2,2,0.21,66.76,22,177,1877,0.21,0.62,9178,7,8.5
506,11498,79974,0.11,1,29,0.19,39.04,20,108,310,0.17,0.7,12366,0,15.96
507,52711,54930,0.67,1,25,0.28,92.7,12,56,2181,0.07,0.87,17006,1,46.1
508,61681,26590,0.35,4,18,0.52,0.66,22,160,1049,0,0.59,18731,0,22.41
509,15627,10575,0.37,1,24,0.17,82.86,28,143,2753,0.16,0.79,2004,8,20.16
510,25275,79485,0.84,4,9,0.67,84.93,11,177,953,0.16,0.71,6961,7,60.34
511,65661,36020,0.13,3,17,0.55,32.27,16,25,1725,0.13,0.77,6013,1,89.24
512,59460,75224,0.52,1,20,0.28,73.6,10,124,1284,-0.07,0.43,16346,6,73.86
513,52769,15669,0.17,3,20,0.64,49.11,29,139,1671,-0.09,0.89,9728,3,10.25
514,28704,50316,0.58,1,2,0.29,86.05,16,29,1835,-0.07,0.58,4844,4,9.86
515,57517,24397,0.25,1,27,0.62,33.12,21,76,1575,0.1,0.66,10685,2,1.82
516,76124,50101,0.38,4,22,0.32,23.54,26,185,539,0.25,0.84,10481,0,81.79
517,23980,12535,0.43,2,21,0.3,65.41,12,194,2168,0.03,0.62,9835,1,72.1
518,69773,49173,0.11,2,20,0.24,30.55,16,196,1050,0.05,0.31,7780,1,37.38
519,28106,39354,0.35,3,9,0.74,84.9,26,123,2284,0.23,0.52,19721,7,32.46
520,63366,24669,0.23,4,11,0.49,53.9,27,192,417,0.27,0.49,10029,4,94.05
521,17673,48470,0.77,1,27,0.79,61.01,12,96,686,0.11,0.47,3004,1,66.04
522,51226,13014,0.84,3,14,0.26,93.81,21,194,1232,0.2,0.57,2215,7,67.67
523,71829,63695,0.68,1,16,0.74,54.26,21,41,2806,0.08,0.88,11129,6,26.17
524,77820,66063,0.51,3,8,0.13,83.43,18,91,1345,0.05,0.72,16009,5,45.84
525,13701,62651,0.76,1,11,0.27,74.45,19,156,2897,0.06,0.85,1847,9,64.09
526,61789,17952,0.13,2,8,0.8,38.53,22,35,2297,0.04,0.72,7368,0,84.91
527,20331,76135,0.55,1,26,0.24,43.05,25,195,867,0.18,0.49,8539,5,91.59
528,28136,53787,0.47,2,5,0.4,70.46,19,32,2119,0.19,0.4,5766,8,85.91
529,33893,25165,0.43,3,20,0.39,77.06,12,90,2344,0.09,0.53,18414,0,55.6
530,67349,28183,0.61,4,26,0.37,17.38,15,72,1809,0.12,0.31,3257,7,23.86
531,14011,29218,0.5,3,11,0.11,67.7,24,41,1035,-0.06,0.89,2258,5,98.91
532,53370,72158,0.12,4,15,0.2,13.8,20,194,1238,0.28,0.85,7396,7,64.73
533,15070,29204,0.78,4,12,0.56,20.01,22,79,1086,-0.09,0.73,17552,2,85.32
534,53905,39742,0.12,1,8,0.15,49.63,29,188,2614,0.2,0.8,6334,3,82.32
535,29218,10607,0.35,3,6,0.22,10.51,13,30,580,0.08,0.72,13679,3,9.47
536,10044,70286,0.77,3,21,0.16,15.52,13,176,1869,0.16,0.5,16955,1,39.65
537,49709,57960,0.15,4,8,0.74,40.5,21,109,1801,0.28,0.43,13454,1,65.73
538,35378,11428,0.18,4,26,0.58,45.31,23,84,894,0.29,0.35,1794,4,15.41
539,68871,55960,0.36,4,16,0.33,72.86,28,48,2843,-0.07,0.77,10325,0,25.84
540,70327,77245,0.38,4,8,0.38,27.98,22,138,1460,0.27,0.54,13696,7,97.96
541,14435,77659,0.87,2,2,0.51,17.74,22,68,1799,0.01,0.38,11761,6,94.89
542,11124,44053,0.49,3,29,0.47,36.41,21,71,1235,0.14,0.54,18791,7,63.71
543,66745,16051,0.47,3,1,0.28,41.62,18,141,394,0.18,0.71,13929,9,83.44
544,66835,16996,0.47,3,28,0.63,44.67,12,35,1052,0.26,0.7,3606,4,8.91
545,47084,58076,0.48,3,27,0.73,21.56,11,172,2266,0.15,0.65,15658,6,5.36
546,31481,16658,0.27,4,24,0.72,91.61,20,46,2195,0.29,0.75,9105,2,86.75
547,48179,35827,0.64,3,14,0.3,3.38,12,133,902,0.23,0.56,10387,8,55.09
548,52831,35165,0.3,3,16,0.64,50.48,26,78,1374,-0.03,0.55,15968,2,48.28
549,79795,33330,0.28,1,21,0.6,22.72,15,23,1083,0.18,0.36,4633,1,57.06
550,69737,40761,0.39,4,21,0.56,52.67,17,164,1355,-0.08,0.36,18760,8,57.35
551,77237,41281,0.52,4,16,0.45,32.58,21,20,1011,0.29,0.35,7441,3,39.11
552,56990,35072,0.83,1,1,0.76,79.15,11,178,1402,-0.01,0.42,7849,8,26.59
553,53497,71252,0.73,3,22,0.36,29.32,15,80,2156,0.08,0.45,9262,5,36.21
554,11233,77934,0.32,4,11,0.36,74.5,13,43,2722,0.15,0.33,9279,5,19.45
555,27180,49762,0.57,3,1,0.61,65.53,17,134,2445,-0.02,0.36,6722,1,17.04
556,14422,67422,0.27,1,26,0.71,66.82,15,105,2525,0.08,0.59,14426,3,51.79
557,19280,24411,0.12,2,14,0.69,62.53,29,90,2179,0.28,0.76,6137,4,80.58
558,76806,58378,0.39,3,15,0.23,80.73,20,119,1592,-0.01,0.51,10869,6,32.49
559,46371,26533,0.31,1,3,0.79,19.19,18,22,396,0.23,0.82,2515,0,44.36
560,56959,49491,0.26,1,18,0.78,69.68,18,108,1551,-0.07,0.6,13789,7,87.3
561,46498,40476,0.31,1,7,0.5,68.65,21,142,685,-0.01,0.7,5785,6,29.37
562,62651,35124,0.28,2,4,0.57,7.99,10,52,970,-0.08,0.49,6984,1,23.34
563,78626,44125,0.77,3,25,0.48,86.62,11,138,1287,0.16,0.43,6955,3,38.31
564,45800,35853,0.32,1,23,0.1,33.03,26,153,1446,0.01,0.37,9291,5,21.66
565,49077,15243,0.51,1,18,0.1,5.32,13,113,1576,0.25,0.68,13921,7,49.94
566,16011,45084,0.65,3,9,0.41,8.29,10,93,1783,0.07,0.88,8615,9,16.67
567,31392,66989,0.66,3,11,0.71,10.26,28,146,1812,-0.02,0.82,7111,7,83.31
568,29081,24900,0.87,2,19,0.69,47.09,15,73,2545,0.23,0.84,6207,1,39.74
569,43793,25852,0.54,4,3,0.21,5.63,10,23,2640,0.14,0.9,18230,1,33.17
570,32920,61544,0.77,2,25,0.58,3.77,10,68,1750,-0.06,0.7,1668,9,64.51
571,73284,28012,0.33,4,26,0.71,22.12,14,33,772,-0.04,0.37,6869,4,87.18
572,48243,15285,0.74,4,7,0.75,11.58,16,32,761,0.15,0.41,14224,8,24.39
573,31440,25101,0.12,1,13,0.32,31.52,25,165,774,0.14,0.68,14256,3,80.06
574,24612,66485,0.35,4,18,0.24,24.57,10,54,422,0.2,0.44,19326,2,47.2
575,46318,18518,0.56,2,8,0.4,66.16,27,75,967,0.23,0.54,6514,8,32.07
576,15459,79401,0.23,2,10,0.46,6.7,12,83,480,0.14,0.81,1909,9,54.77
577,27439,68998,0.25,3,26,0.44,60.77,22,77,934,0.08,0.86,15009,5,39.27
578,19376,63230,0.8,4,2,0.44,74.96,23,78,730,0.1,0.46,13599,6,81.48
